2.9999 -0.199998 
2.9996 -0.399982 
2.9991 -0.59994 
2.9984 -0.799858 
2.9975 -0.999722 
2.9964 -1.19952 
2.9951 -1.39924 
2.9936 -1.59886 
2.9919 -1.79838 
2.99001 -1.99778 
2.98791 -2.19704 
2.98561 -2.39616 
2.98312 -2.59512 
2.98042 -2.79391 
2.97753 -2.99251 
2.97444 -3.19091 
2.97115 -3.38909 
2.96766 -3.58705 
2.96397 -3.78478 
2.96009 -3.98225 
2.95601 -4.17945 
2.95173 -4.37638 
2.94726 -4.57301 
2.94258 -4.76934 
2.93772 -4.96535 
2.93265 -5.16103 
2.92739 -5.35637 
2.92194 -5.55135 
2.91629 -5.74595 
2.91045 -5.94018 
2.90441 -6.13401 
2.89818 -6.32743 
2.89176 -6.52043 
2.88514 -6.71299 
2.87833 -6.90511 
2.87133 -7.09677 
2.86414 -7.28795 
2.85675 -7.47865 
2.84918 -7.66885 
2.84142 -7.85853 
2.83346 -8.0477 
2.82532 -8.23633 
2.81699 -8.4244 
2.80847 -8.61192 
2.79977 -8.79886 
2.79088 -8.98522 
2.7818 -9.17098 
2.77253 -9.35612 
2.76309 -9.54064 
2.75345 -9.72453 
2.74364 -9.90777 
2.73364 -10.0903 
2.72346 -10.2722 
2.71309 -10.4535 
2.70255 -10.634 
2.69183 -10.8138 
2.68092 -10.9929 
2.66984 -11.1713 
2.65858 -11.3489 
2.64714 -11.5257 
2.63553 -11.7018 
2.62374 -11.8771 
2.61177 -12.0516 
2.59964 -12.2254 
2.58732 -12.3983 
2.57484 -12.5703 
2.56218 -12.7416 
2.54936 -12.912 
2.53636 -13.0815 
2.52319 -13.2501 
2.50986 -13.4179 
2.49636 -13.5848 
2.48269 -13.7507 
2.46886 -13.9158 
2.45486 -14.0799 
2.4407 -14.2431 
2.42637 -14.4053 
2.41189 -14.5666 
2.39724 -14.7269 
2.38243 -14.8862 
2.36747 -15.0446 
2.35235 -15.2019 
2.33707 -15.3582 
2.32163 -15.5135 
2.30604 -15.6678 
2.29029 -15.821 
2.2744 -15.9731 
2.25835 -16.1242 
2.24215 -16.2742 
2.2258 -16.4232 
2.2093 -16.571 
2.19266 -16.7178 
2.17587 -16.8634 
2.15893 -17.0079 
2.14185 -17.1512 
2.12463 -17.2934 
2.10727 -17.4345 
2.08976 -17.5744 
2.07212 -17.7131 
2.05434 -17.8507 
2.03642 -17.987 
2.01836 -18.1222 
2.00017 -18.2562 
1.98185 -18.3889 
1.9634 -18.5204 
1.94481 -18.6507 
1.92609 -18.7797 
1.90725 -18.9075 
1.88828 -19.034 
1.86918 -19.1593 
1.84996 -19.2832 
1.83062 -19.4059 
1.81115 -19.5273 
1.79156 -19.6474 
1.77186 -19.7662 
1.75203 -19.8836 
1.73209 -19.9998 
1.71203 -20.1146 
1.69186 -20.228 
1.67158 -20.3402 
1.65118 -20.4509 
1.63067 -20.5603 
1.61006 -20.6683 
1.58934 -20.775 
1.56851 -20.8803 
1.54758 -20.9841 
1.52654 -21.0866 
1.50541 -21.1877 
1.48417 -21.2873 
1.46283 -21.3855 
1.4414 -21.4824 
1.41987 -21.5777 
1.39824 -21.6717 
1.37652 -21.7642 
1.35471 -21.8552 
1.33281 -21.9448 
1.31083 -22.0329 
1.28875 -22.1196 
1.26659 -22.2047 
1.24434 -22.2884 
1.22201 -22.3707 
1.1996 -22.4514 
1.17711 -22.5306 
1.15454 -22.6083 
1.13189 -22.6845 
1.10917 -22.7592 
1.08637 -22.8324 
1.06351 -22.9041 
1.04057 -22.9742 
1.01756 -23.0428 
0.994481 -23.1099 
0.971339 -23.1754 
0.948131 -23.2394 
0.92486 -23.3018 
0.901528 -23.3627 
0.878135 -23.422 
0.854684 -23.4798 
0.831176 -23.536 
0.807613 -23.5906 
0.783996 -23.6437 
0.760326 -23.6952 
0.736606 -23.7451 
0.712837 -23.7934 
0.68902 -23.8401 
0.665157 -23.8852 
0.64125 -23.9288 
0.6173 -23.9707 
0.593309 -24.0111 
0.569278 -24.0498 
0.54521 -24.087 
0.521105 -24.1225 
0.496965 -24.1565 
0.472792 -24.1888 
0.448588 -24.2195 
0.424354 -24.2486 
0.400091 -24.2761 
0.375802 -24.302 
0.351488 -24.3262 
0.32715 -24.3488 
0.302791 -24.3698 
0.278411 -24.3892 
0.254013 -24.4069 
0.229598 -24.4231 
0.205168 -24.4375 
0.180723 -24.4504 
0.156267 -24.4616 
0.131801 -24.4712 
0.107325 -24.4792 
0.0828428 -24.4856 
0.0583548 -24.4903 
0.0338629 -24.4933 
0.00936866 -24.4948 
-0.0151262 -24.4946 
-0.03962 -24.4928 
-0.0641111 -24.4893 
-0.088598 -24.4842 
-0.113079 -24.4775 
-0.137552 -24.4691 
-0.162017 -24.4592 
-0.18647 -24.4475 
-0.210911 -24.4343 
-0.235338 -24.4194 
-0.25975 -24.4029 
-0.284144 -24.3848 
-0.308519 -24.365 
-0.332873 -24.3436 
-0.357205 -24.3206 
-0.381514 -24.296 
-0.405797 -24.2698 
-0.430053 -24.2419 
-0.45428 -24.2124 
-0.478477 -24.1813 
-0.502642 -24.1486 
-0.526774 -24.1143 
-0.55087 -24.0784 
-0.57493 -24.0409 
-0.598952 -24.0017 
-0.622933 -23.961 
-0.646873 -23.9187 
-0.67077 -23.8748 
-0.694622 -23.8293 
-0.718428 -23.7822 
-0.742186 -23.7335 
-0.765894 -23.6832 
-0.789552 -23.6313 
-0.813156 -23.5779 
-0.836707 -23.5229 
-0.860202 -23.4664 
-0.883639 -23.4082 
-0.907018 -23.3485 
-0.930336 -23.2873 
-0.953592 -23.2245 
-0.976784 -23.1602 
-0.999912 -23.0943 
-1.02297 -23.0268 
-1.04596 -22.9579 
-1.06889 -22.8874 
-1.09174 -22.8154 
-1.11452 -22.7418 
-1.13722 -22.6668 
-1.15985 -22.5902 
-1.1824 -22.5121 
-1.20487 -22.4325 
-1.22727 -22.3515 
-1.24958 -22.2689 
-1.2718 -22.1849 
-1.29395 -22.0993 
-1.316 -22.0123 
-1.33797 -21.9239 
-1.35985 -21.8339 
-1.38164 -21.7426 
-1.40333 -21.6497 
-1.42494 -21.5554 
-1.44644 -21.4597 
-1.46786 -21.3626 
-1.48917 -21.264 
-1.51038 -21.164 
-1.5315 -21.0626 
-1.55251 -20.9598 
-1.57342 -20.8556 
-1.59422 -20.75 
-1.61492 -20.6431 
-1.6355 -20.5347 
-1.65598 -20.425 
-1.67635 -20.3139 
-1.69661 -20.2015 
-1.71676 -20.0877 
-1.73679 -19.9726 
-1.7567 -19.8562 
-1.7765 -19.7384 
-1.79618 -19.6193 
-1.81574 -19.4989 
-1.83517 -19.3772 
-1.85449 -19.2542 
-1.87368 -19.1299 
-1.89275 -19.0044 
-1.91169 -18.8776 
-1.9305 -18.7495 
-1.94919 -18.6202 
-1.96774 -18.4896 
-1.98617 -18.3578 
-2.00446 -18.2248 
-2.02262 -18.0905 
-2.04064 -17.9551 
