4.99983 -0.33333 
4.99933 -0.666637 
4.9985 -0.9999 
4.99733 -1.3331 
4.99583 -1.6662 
4.994 -1.9992 
4.99184 -2.33206 
4.98934 -2.66477 
4.98651 -2.9973 
4.98334 -3.32963 
4.97985 -3.66174 
4.97602 -3.9936 
4.97186 -4.3252 
4.96737 -4.65651 
4.96255 -4.98751 
4.95739 -5.31818 
4.95191 -5.64849 
4.9461 -5.97842 
4.93995 -6.30796 
4.93348 -6.63708 
4.92668 -6.96575 
4.91955 -7.29396 
4.91209 -7.62168 
4.90431 -7.9489 
4.89619 -8.27558 
4.88776 -8.60172 
4.87899 -8.92728 
4.8699 -9.25224 
4.86049 -9.57659 
4.85075 -9.9003 
4.84069 -10.2233 
4.8303 -10.5457 
4.8196 -10.8674 
4.80857 -11.1883 
4.79722 -11.5085 
4.78555 -11.8279 
4.77356 -12.1466 
4.76126 -12.4644 
4.74863 -12.7814 
4.7357 -13.0976 
4.72244 -13.4128 
4.70887 -13.7272 
4.69499 -14.0407 
4.68079 -14.3532 
4.66628 -14.6648 
4.65146 -14.9754 
4.63633 -15.285 
4.62089 -15.5935 
4.60514 -15.9011 
4.58909 -16.2075 
4.57273 -16.5129 
4.55606 -16.8172 
4.53909 -17.1204 
4.52182 -17.4224 
4.50425 -17.7233 
4.48638 -18.023 
4.4682 -18.3215 
4.44973 -18.6188 
4.43097 -18.9148 
4.4119 -19.2095 
4.39255 -19.503 
4.3729 -19.7952 
4.35296 -20.0861 
4.33273 -20.3756 
4.31221 -20.6638 
4.2914 -20.9506 
4.27031 -21.2359 
4.24893 -21.5199 
4.22727 -21.8025 
4.20532 -22.0836 
4.1831 -22.3632 
4.1606 -22.6413 
4.13782 -22.9179 
4.11476 -23.193 
4.09143 -23.4665 
4.06783 -23.7385 
4.04396 -24.0089 
4.01981 -24.2777 
3.9954 -24.5449 
3.97072 -24.8104 
3.94578 -25.0743 
3.92058 -25.3365 
3.89511 -25.597 
3.86938 -25.8559 
3.8434 -26.113 
3.81716 -26.3683 
3.79066 -26.6219 
3.76391 -26.8737 
3.73691 -27.1237 
3.70967 -27.372 
3.68217 -27.6184 
3.65443 -27.8629 
3.62645 -28.1056 
3.59822 -28.3464 
3.56975 -28.5854 
3.54105 -28.8224 
3.51211 -29.0575 
3.48294 -29.2907 
3.45353 -29.5219 
3.42389 -29.7511 
3.39403 -29.9784 
3.36394 -30.2037 
3.33362 -30.4269 
3.30308 -30.6482 
3.27233 -30.8673 
3.24135 -31.0845 
3.21016 -31.2995 
3.17875 -31.5125 
3.14713 -31.7233 
3.11531 -31.9321 
3.08327 -32.1387 
3.05103 -32.3432 
3.01858 -32.5455 
2.98594 -32.7457 
2.95309 -32.9436 
2.92005 -33.1394 
2.88682 -33.333 
2.85339 -33.5243 
2.81977 -33.7134 
2.78596 -33.9003 
2.75197 -34.0849 
2.71779 -34.2672 
2.68343 -34.4472 
2.6489 -34.625 
2.61418 -34.8004 
2.5793 -34.9735 
2.54424 -35.1443 
2.50901 -35.3128 
2.47361 -35.4789 
2.43805 -35.6426 
2.40233 -35.8039 
2.36645 -35.9629 
2.3304 -36.1194 
2.29421 -36.2736 
2.25786 -36.4253 
2.22136 -36.5746 
2.18471 -36.7215 
2.14792 -36.8659 
2.11098 -37.0079 
2.0739 -37.1474 
2.03668 -37.2844 
1.99933 -37.419 
1.96185 -37.551 
1.92423 -37.6805 
1.88649 -37.8076 
1.84862 -37.9321 
1.81062 -38.054 
1.77251 -38.1735 
1.73428 -38.2904 
1.69593 -38.4047 
1.65747 -38.5165 
1.6189 -38.6257 
1.58022 -38.7323 
1.54143 -38.8364 
1.50255 -38.9379 
1.46356 -39.0367 
1.42447 -39.133 
1.38529 -39.2267 
1.34602 -39.3177 
1.30666 -39.4061 
1.26721 -39.4919 
