1.99993 -0.133332 
1.99973 -0.266655 
1.9994 -0.39996 
1.99893 -0.533239 
1.99833 -0.666481 
1.9976 -0.79968 
1.99673 -0.932825 
1.99573 -1.06591 
1.9946 -1.19892 
1.99334 -1.33185 
1.99194 -1.4647 
1.99041 -1.59744 
1.98874 -1.73008 
1.98695 -1.8626 
1.98502 -1.995 
1.98296 -2.12727 
1.98076 -2.2594 
1.97844 -2.39137 
1.97598 -2.52318 
1.97339 -2.65483 
1.97067 -2.7863 
1.96782 -2.91758 
1.96484 -3.04867 
1.96172 -3.17956 
1.95848 -3.31023 
1.9551 -3.44069 
1.9516 -3.57091 
1.94796 -3.7009 
1.94419 -3.83064 
1.9403 -3.96012 
1.93627 -4.08934 
1.93212 -4.21829 
1.92784 -4.34695 
1.92343 -4.47533 
1.91889 -4.60341 
1.91422 -4.73118 
1.90943 -4.85863 
1.9045 -4.98577 
1.89945 -5.11256 
1.89428 -5.23902 
1.88898 -5.36513 
1.88355 -5.49088 
1.87799 -5.61627 
1.87232 -5.74128 
1.86651 -5.86591 
1.86058 -5.99015 
1.85453 -6.11398 
1.84836 -6.23741 
1.84206 -6.36043 
1.83564 -6.48302 
1.82909 -6.60518 
1.82243 -6.72689 
1.81564 -6.84816 
1.80873 -6.96898 
1.8017 -7.08933 
1.79455 -7.2092 
1.78728 -7.3286 
1.77989 -7.4475 
1.77239 -7.56591 
1.76476 -7.68382 
1.75702 -7.80121 
1.74916 -7.91808 
1.74118 -8.03443 
1.73309 -8.15024 
1.72488 -8.26551 
1.71656 -8.38022 
1.70812 -8.49438 
1.69957 -8.60797 
1.69091 -8.72099 
1.68213 -8.83342 
1.67324 -8.94527 
1.66424 -9.05652 
1.65513 -9.16716 
1.64591 -9.2772 
1.63657 -9.38661 
1.62713 -9.49541 
1.61758 -9.60356 
1.60793 -9.71108 
1.59816 -9.81795 
1.58829 -9.92417 
1.57831 -10.0297 
1.56823 -10.1346 
1.55804 -10.2388 
1.54775 -10.3423 
1.53736 -10.4452 
1.52686 -10.5473 
1.51626 -10.6488 
1.50557 -10.7495 
1.49477 -10.8495 
1.48387 -10.9488 
1.47287 -11.0473 
1.46177 -11.1452 
1.45058 -11.2422 
1.43929 -11.3386 
1.4279 -11.4342 
1.41642 -11.529 
1.40484 -11.623 
1.39317 -11.7163 
1.38141 -11.8088 
1.36956 -11.9005 
1.35761 -11.9914 
1.34557 -12.0815 
1.33345 -12.1708 
1.32123 -12.2593 
1.30893 -12.3469 
1.29654 -12.4338 
1.28406 -12.5198 
1.2715 -12.605 
1.25885 -12.6893 
1.24612 -12.7728 
1.23331 -12.8555 
1.22041 -12.9373 
1.20743 -13.0182 
1.19438 -13.0983 
1.18124 -13.1775 
1.16802 -13.2558 
