5.9998 -0.399996 
5.9992 -0.799964 
5.9982 -1.19988 
5.9968 -1.59972 
5.995 -1.99944 
5.9928 -2.39904 
5.9902 -2.79848 
5.9872 -3.19772 
5.98381 -3.59676 
5.98001 -3.99556 
5.97582 -4.39409 
5.97122 -4.79232 
5.96623 -5.19024 
5.96084 -5.58781 
5.95506 -5.98501 
5.94887 -6.38181 
5.94229 -6.77819 
5.93532 -7.17411 
5.92794 -7.56955 
5.92018 -7.96449 
5.91202 -8.3589 
5.90346 -8.75275 
5.89451 -9.14602 
5.88517 -9.53868 
5.87543 -9.9307 
5.86531 -10.3221 
5.85479 -10.7127 
5.84388 -11.1027 
5.83258 -11.4919 
5.8209 -11.8804 
5.80882 -12.268 
5.79636 -12.6549 
5.78351 -13.0409 
5.77028 -13.426 
5.75666 -13.8102 
5.74266 -14.1935 
5.72828 -14.5759 
5.71351 -14.9573 
5.69836 -15.3377 
5.68283 -15.7171 
5.66693 -16.0954 
5.65064 -16.4727 
5.63398 -16.8488 
5.61695 -17.2238 
5.59954 -17.5977 
5.58175 -17.9704 
5.5636 -18.342 
5.54507 -18.7122 
5.52617 -19.0813 
5.50691 -19.4491 
5.48727 -19.8155 
5.46728 -20.1807 
5.44691 -20.5445 
5.42619 -20.9069 
5.4051 -21.268 
5.38365 -21.6276 
5.36184 -21.9858 
5.33968 -22.3425 
5.31716 -22.6977 
5.29429 -23.0515 
5.27106 -23.4036 
5.24748 -23.7543 
5.22355 -24.1033 
5.19927 -24.4507 
5.17465 -24.7965 
5.14968 -25.1407 
5.12437 -25.4831 
5.09871 -25.8239 
5.07272 -26.163 
5.04639 -26.5003 
5.01972 -26.8358 
4.99272 -27.1696 
4.96538 -27.5015 
4.93772 -27.8316 
4.90972 -28.1598 
4.8814 -28.4862 
4.85275 -28.8107 
4.82378 -29.1332 
4.79448 -29.4539 
4.76487 -29.7725 
4.73494 -30.0892 
4.70469 -30.4038 
4.67413 -30.7164 
4.64326 -31.027 
4.61208 -31.3355 
4.58059 -31.642 
4.54879 -31.9463 
4.5167 -32.2485 
4.4843 -32.5485 
4.4516 -32.8464 
4.41861 -33.142 
4.38532 -33.4355 
4.35174 -33.7267 
4.31786 -34.0157 
4.28371 -34.3025 
4.24926 -34.5869 
4.21453 -34.869 
4.17952 -35.1488 
4.14424 -35.4263 
4.10867 -35.7014 
4.07283 -35.9741 
4.03672 -36.2444 
4.00035 -36.5123 
3.9637 -36.7778 
3.92679 -37.0408 
3.88962 -37.3014 
3.85219 -37.5594 
3.8145 -37.815 
